"Case Number","Description","Date, Time","Weekday","Time","Crime Type","Police Beat","Zip Code","Address","Latitude","Longitude","Accuracy","URL"
150242774,"MALICIOUS MISCHIEF, GRAFFITI","2015-03-13 08:00:00",Friday,"08:00",VANDALISM,,,,37.745185,-122.442156,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Vandalism/9371959"
150242467,"MALICIOUS MISCHIEF, GRAFFITI","2015-03-13 08:00:00",Friday,"08:00",VANDALISM,,,,37.753719,-122.441408,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Vandalism/9371958"
150224841,"INFLICT INJURY ON COHABITEE","2015-03-13 08:00:00",Friday,"08:00","SIMPLE ASSAULT",,,,37.717223,-122.39115,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Simple_Assault/9371960"
150223843,"AGGRAVATED ASSAULT WITH A KNIFE (ARREST, BOOKED)","2015-03-13 08:00:00",Friday,"08:00","SIMPLE ASSAULT",,,,37.73601,-122.390412,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Simple_Assault/9371957"
150223843,"CHILD ABUSE (PHYSICAL) (ARREST, BOOKED)","2015-03-13 08:00:00",Friday,"08:00","SIMPLE ASSAULT",,,,37.73601,-122.390412,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Simple_Assault/9371956"
150223837,"ATTEMPTED ROBBERY COMM. ESTABLISHMENT W/KNIFE","2015-03-13 07:37:00",Friday,"07:37",ROBBERY,,,,37.779996,-122.403148,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Robbery/9371962"
150223956,"STOLEN AUTOMOBILE (UNFOUNDED)","2015-03-13 07:30:00",Friday,"07:30","VEHICLE THEFT",,,,37.793147,-122.428809,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Vehicle_Theft/9371963"
150223821,"AGGRAVATED ASSAULT WITH BODILY FORCE","2015-03-13 07:20:00",Friday,"07:20","SIMPLE ASSAULT",,,,37.734797,-122.390698,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Simple_Assault/9371964"
150224073,"STOLEN TRUCK","2015-03-13 07:00:00",Friday,"07:00","VEHICLE THEFT",,,,37.799302,-122.41065,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Vehicle_Theft/9371965"
156062831,"MALICIOUS MISCHIEF, VANDALISM","2015-03-13 06:59:00",Friday,"06:59",VANDALISM,,,,37.771118,-122.414706,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Vandalism/9371966"
150223796,"PETTY THEFT OF PROPERTY","2015-03-13 06:55:00",Friday,"06:55",THEFT,,,,37.800616,-122.410535,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Theft/9371967"
150223768,"STOLEN TRUCK","2015-03-13 06:45:00",Friday,"06:45","VEHICLE THEFT",,,,37.791939,-122.421033,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Vehicle_Theft/9371968"
156062687,"GRAND THEFT FROM LOCKED AUTO","2015-03-13 06:20:00",Friday,"06:20",THEFT,,,,37.787049,-122.388334,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Theft/9371969"
150223752,"MALICIOUS MISCHIEF, VANDALISM","2015-03-13 05:45:00",Friday,"05:45",VANDALISM,,,,37.782691,-122.409537,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Vandalism/9371970"
150224578,"MALICIOUS MISCHIEF, BREAKING WINDOWS","2015-03-13 05:30:00",Friday,"05:30",VANDALISM,,,,37.787803,-122.421634,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Vandalism/9371971"
150223724,"GRAND THEFT FROM LOCKED AUTO","2015-03-13 05:12:00",Friday,"05:12",THEFT,,,,37.753936,-122.436493,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Theft/9371972"
150235917,BATTERY,"2015-03-13 05:00:00",Friday,"05:00","SIMPLE ASSAULT",,,,37.757753,-122.502446,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Simple_Assault/9371973"
150223730,"UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE (ARREST, BOOKED)","2015-03-13 04:28:00",Friday,"04:28",ALCOHOL,,,,37.752239,-122.418448,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Alcohol/9371974"
150231868,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY","2015-03-13 04:00:00",Friday,"04:00",BURGLARY,,,,37.779699,-122.504614,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Burglary/9371975"
150223699,"INFLICT INJURY ON COHABITEE","2015-03-13 03:43:00",Friday,"03:43","SIMPLE ASSAULT",,,,37.784394,-122.416916,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Simple_Assault/9371977"
150223699,"THREATS AGAINST LIFE","2015-03-13 03:43:00",Friday,"03:43","SIMPLE ASSAULT",,,,37.784394,-122.416916,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Simple_Assault/9371976"
150224192,"GRAND THEFT FROM LOCKED AUTO","2015-03-13 03:00:00",Friday,"03:00",THEFT,,,,37.763179,-122.464175,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Theft/9371979"
150225617,"BURGLARY, UNLAWFUL ENTRY","2015-03-13 03:00:00",Friday,"03:00",BURGLARY,,,,37.761497,-122.438876,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Burglary/9371978"
150223677,"ROBBERY ON THE STREET WITH A KNIFE","2015-03-13 02:35:00",Friday,"02:35",ROBBERY,,,,37.780535,-122.408163,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Robbery/9371980"
150223655,"DISTURBING THE PEACE, FIGHTING","2015-03-13 02:13:00",Friday,"02:13","DISTURBING THE PEACE",,,,37.760213,-122.418657,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Disturbing_The_Peace/9371981"
150223683,"DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL (ARREST, BOOKED)","2015-03-13 02:05:00",Friday,"02:05",ALCOHOL,,,,37.782059,-122.462139,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Alcohol/9371982"
150238820,"STOLEN AUTOMOBILE","2015-03-13 02:00:00",Friday,"02:00","VEHICLE THEFT",,,,37.785996,-122.411328,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Vehicle_Theft/9371984"
150224885,"PETTY THEFT FROM LOCKED AUTO","2015-03-13 02:00:00",Friday,"02:00",THEFT,,,,37.775388,-122.449708,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Theft/9371985"
156062126,"GRAND THEFT FROM LOCKED AUTO","2015-03-13 02:00:00",Friday,"02:00",THEFT,,,,37.782684,-122.422467,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Theft/9371983"
156063447,"GRAND THEFT FROM UNLOCKED AUTO","2015-03-13 01:52:00",Friday,"01:52",THEFT,,,,37.795984,-122.444613,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Theft/9371986"
150224120,"STOLEN TRUCK","2015-03-13 01:30:00",Friday,"01:30","VEHICLE THEFT",,,,37.756721,-122.410517,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Vehicle_Theft/9371988"
150226148,"BURGLARY, UNLAWFUL ENTRY","2015-03-13 01:30:00",Friday,"01:30",BURGLARY,,,,37.760462,-122.483425,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Burglary/9371987"
150223605,"PETTY THEFT FROM LOCKED AUTO","2015-03-13 01:18:00",Friday,"01:18",THEFT,,,,37.782678,-122.444441,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Theft/9371989"
150225667,"ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE","2015-03-13 01:15:00",Friday,"01:15",ROBBERY,,,,37.761701,-122.421582,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Robbery/9371990"
150224794,"GRAND THEFT FROM LOCKED AUTO","2015-03-13 01:00:00",Friday,"01:00",THEFT,,,,37.728836,-122.414494,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Theft/9371994"
156063055,"GRAND THEFT FROM LOCKED AUTO","2015-03-13 01:00:00",Friday,"01:00",THEFT,,,,37.763847,-122.470595,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Theft/9371993"
150248302,"GRAND THEFT FROM LOCKED AUTO","2015-03-13 01:00:00",Friday,"01:00",THEFT,,,,37.78911,-122.417019,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Theft/9371992"
150236385,"AGGRAVATED ASSAULT WITH BODILY FORCE","2015-03-13 01:00:00",Friday,"01:00","SIMPLE ASSAULT",,,,37.735886,-122.382705,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Simple_Assault/9371991"
150223473,"STOLEN AUTOMOBILE","2015-03-13 00:30:00",Friday,"00:30","VEHICLE THEFT",,,,37.789065,-122.409424,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Vehicle_Theft/9371997"
150224318,"STOLEN AUTOMOBILE","2015-03-13 00:30:00",Friday,"00:30","VEHICLE THEFT",,,,37.774991,-122.410066,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Vehicle_Theft/9371996"
150228633,"STOLEN AUTOMOBILE","2015-03-13 00:30:00",Friday,"00:30","VEHICLE THEFT",,,,37.804555,-122.442068,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Vehicle_Theft/9371995"
150223558,BATTERY,"2015-03-13 00:18:00",Friday,"00:18","SIMPLE ASSAULT",,,,37.793257,-122.421232,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Simple_Assault/9371998"
150225827,"GRAND THEFT PICKPOCKET","2015-03-13 00:10:00",Friday,"00:10",THEFT,,,,37.78126,-122.46162,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Theft/9371999"
150235133,"MALICIOUS MISCHIEF, BREAKING WINDOWS","2015-03-13 00:01:00",Friday,"00:01",VANDALISM,,,,37.764184,-122.401607,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Vandalism/9372004"
150225952,"GRAND THEFT FROM LOCKED AUTO","2015-03-13 00:01:00",Friday,"00:01",THEFT,,,,37.801945,-122.420469,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Theft/9372005"
156066689,"GRAND THEFT FROM LOCKED AUTO","2015-03-13 00:01:00",Friday,"00:01",THEFT,,,,37.801503,-122.423754,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Theft/9372003"
150223661,"GRAND THEFT FROM LOCKED AUTO","2015-03-13 00:01:00",Friday,"00:01",THEFT,,,,37.788012,-122.421861,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Theft/9372002"
156064360,"PETTY THEFT OF PROPERTY","2015-03-13 00:01:00",Friday,"00:01",THEFT,,,,37.771142,-122.445537,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Theft/9372000"
150225601,"ROBBERY ON THE STREET WITH A KNIFE","2015-03-13 00:01:00",Friday,"00:01",ROBBERY,,,,37.785494,-122.408271,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-13/Robbery/9372001"
150227566,"GRAND THEFT FROM LOCKED AUTO","2015-03-12 23:59:00",Thursday,"23:59",THEFT,,,,37.752306,-122.41736,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371520"
156064809,"GRAND THEFT FROM LOCKED AUTO","2015-03-12 23:57:00",Thursday,"23:57",THEFT,,,,37.771443,-122.508822,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371521"
156062110,"GRAND THEFT FROM UNLOCKED AUTO","2015-03-12 23:55:00",Thursday,"23:55",THEFT,,,,37.775421,-122.403405,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371523"
150228166,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP","2015-03-12 23:55:00",Thursday,"23:55","SIMPLE ASSAULT",,,,37.785167,-122.417904,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Simple_Assault/9371524"
150228166,STALKING,"2015-03-12 23:55:00",Thursday,"23:55","SIMPLE ASSAULT",,,,37.785167,-122.417904,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Simple_Assault/9371522"
150223536,"ATTEMPTED THEFT FROM LOCKED VEHICLE","2015-03-12 23:30:00",Thursday,"23:30",THEFT,,,,37.786309,-122.416452,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371525"
150223398,BATTERY,"2015-03-12 23:05:00",Thursday,"23:05","SIMPLE ASSAULT",,,,37.720869,-122.387248,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Simple_Assault/9371526"
150223489,"STOLEN TRUCK","2015-03-12 23:03:00",Thursday,"23:03","VEHICLE THEFT",,,,37.742368,-122.428698,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Vehicle_Theft/9371527"
150224396,"STOLEN AUTOMOBILE","2015-03-12 23:00:00",Thursday,"23:00","VEHICLE THEFT",,,,37.745213,-122.410958,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Vehicle_Theft/9371530"
150232402,"STOLEN AUTOMOBILE","2015-03-12 23:00:00",Thursday,"23:00","VEHICLE THEFT",,,,37.735038,-122.392779,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Vehicle_Theft/9371529"
156062869,"GRAND THEFT FROM LOCKED AUTO","2015-03-12 23:00:00",Thursday,"23:00",THEFT,,,,37.777553,-122.409924,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371528"
150223348,"GRAND THEFT FROM PERSON","2015-03-12 22:46:00",Thursday,"22:46",THEFT,,,,37.711212,-122.416389,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371531"
150223940,"INFLICT INJURY ON COHABITEE (ARREST, BOOKED)","2015-03-12 22:30:00",Thursday,"22:30","SIMPLE ASSAULT",,,,37.787408,-122.392761,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Simple_Assault/9371532"
150223423,"GRAND THEFT FROM LOCKED AUTO","2015-03-12 22:15:00",Thursday,"22:15",THEFT,,,,37.804046,-122.402663,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371533"
156062671,"GRAND THEFT FROM LOCKED AUTO","2015-03-12 22:10:00",Thursday,"22:10",THEFT,,,,37.780091,-122.394304,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371534"
156066576,"GRAND THEFT FROM LOCKED AUTO","2015-03-12 22:09:00",Thursday,"22:09",THEFT,,,,37.795026,-122.421586,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371535"
150223279,"THEFT OF COMPUTERS OR CELL PHONES","2015-03-12 22:05:00",Thursday,"22:05",THEFT,,,,37.785269,-122.40307,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371536"
156062568,"GRAND THEFT FROM UNLOCKED AUTO","2015-03-12 22:00:00",Thursday,"22:00",THEFT,,,,37.780791,-122.399618,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371539"
156063027,"GRAND THEFT FROM LOCKED AUTO","2015-03-12 22:00:00",Thursday,"22:00",THEFT,,,,37.760279,-122.509139,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371538"
150223611,"CHILD, INFLICTING INJURY RESULTING IN TRAUMATIC CONDITION (ARREST, BOOKED)","2015-03-12 22:00:00",Thursday,"22:00","SIMPLE ASSAULT",,,,37.751171,-122.397389,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Simple_Assault/9371541"
150223611,"AGGRAVATED ASSAULT WITH A KNIFE (ARREST, BOOKED)","2015-03-12 22:00:00",Thursday,"22:00","SIMPLE ASSAULT",,,,37.751171,-122.397389,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Simple_Assault/9371537"
150223257,"ARSON OF A VACANT BUILDING","2015-03-12 22:00:00",Thursday,"22:00",ARSON,,,,37.713216,-122.460831,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Arson/9371540"
150223235,"ROBBERY, BODILY FORCE","2015-03-12 21:45:00",Thursday,"21:45",ROBBERY,,,,37.732828,-122.377103,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Robbery/9371542"
150223235,"BURGLARY, HOT PROWL, FORCIBLE ENTRY","2015-03-12 21:45:00",Thursday,"21:45",BURGLARY,,,,37.732828,-122.377103,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Burglary/9371543"
150223150,"GRAND THEFT FROM PERSON","2015-03-12 21:38:00",Thursday,"21:38",THEFT,,,,37.787919,-122.404278,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371545"
156063271,"GRAND THEFT FROM LOCKED AUTO","2015-03-12 21:38:00",Thursday,"21:38",THEFT,,,,37.776383,-122.394103,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371544"
150224465,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","2015-03-12 21:30:00",Thursday,"21:30",VANDALISM,,,,37.773211,-122.423582,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Vandalism/9371550"
150224465,"PETTY THEFT FROM LOCKED AUTO","2015-03-12 21:30:00",Thursday,"21:30",THEFT,,,,37.773211,-122.423582,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371549"
150223376,"GRAND THEFT FROM LOCKED AUTO","2015-03-12 21:30:00",Thursday,"21:30",THEFT,,,,37.776233,-122.396164,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371548"
150223166,"SALE OF BASE/ROCK COCAINE","2015-03-12 21:30:00",Thursday,"21:30",NARCOTICS,,,,37.784697,-122.413609,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Narcotics/9371547"
150223166,"POSSESSION OF CONTROLLED SUBSTANCE FOR SALE","2015-03-12 21:30:00",Thursday,"21:30",NARCOTICS,,,,37.784697,-122.413609,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Narcotics/9371546"
150223213,"ROBBERY, BODILY FORCE","2015-03-12 21:15:00",Thursday,"21:15",ROBBERY,,,,37.752273,-122.417878,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Robbery/9371551"
150223229,"ROBBERY ON THE STREET, STRONGARM (JUVENILE BOOKED)","2015-03-12 21:13:00",Thursday,"21:13",ROBBERY,,,,37.731648,-122.407999,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Robbery/9371552"
150223097,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP (ARREST, BOOKED)","2015-03-12 21:04:00",Thursday,"21:04","SIMPLE ASSAULT",,,,37.714143,-122.407874,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Simple_Assault/9371553"
150224443,"PETTY THEFT FROM UNLOCKED AUTO","2015-03-12 21:00:00",Thursday,"21:00",THEFT,,,,37.764783,-122.424104,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371557"
150223633,"GRAND THEFT FROM LOCKED AUTO","2015-03-12 21:00:00",Thursday,"21:00",THEFT,,,,37.769554,-122.420222,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371556"
150224095,"GRAND THEFT AUTO STRIP","2015-03-12 21:00:00",Thursday,"21:00",THEFT,,,,37.742571,-122.453279,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371555"
150223780,"GRAND THEFT FROM A BUILDING","2015-03-12 21:00:00",Thursday,"21:00",THEFT,,,,37.771888,-122.430327,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371554"
150223304,"ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE","2015-03-12 20:58:00",Thursday,"20:58",ROBBERY,,,,37.719383,-122.443086,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Robbery/9371558"
156062546,"PETTY THEFT OF PROPERTY","2015-03-12 20:55:00",Thursday,"20:55",THEFT,,,,37.79379,-122.39563,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371559"
150224619,"BURGLARY OF FLAT, UNLAWFUL ENTRY","2015-03-12 20:45:00",Thursday,"20:45",BURGLARY,,,,37.771528,-122.434559,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Burglary/9371560"
156062609,"GRAND THEFT FROM LOCKED AUTO","2015-03-12 20:30:00",Thursday,"20:30",THEFT,,,,37.778749,-122.395899,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371561"
150225106,"ROBBERY, BODILY FORCE","2015-03-12 20:30:00",Thursday,"20:30",ROBBERY,,,,37.774324,-122.417105,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Robbery/9371562"
150223053,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP","2015-03-12 20:16:00",Thursday,"20:16","SIMPLE ASSAULT",,,,37.776494,-122.411359,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Simple_Assault/9371563"
150223138,"GRAND THEFT FROM LOCKED AUTO","2015-03-12 20:15:00",Thursday,"20:15",THEFT,,,,37.768536,-122.415616,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371564"
150223382,"STOLEN TRUCK","2015-03-12 20:10:00",Thursday,"20:10","VEHICLE THEFT",,,,37.793523,-122.422791,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Vehicle_Theft/9371565"
150222936,"MALICIOUS MISCHIEF, VANDALISM","2015-03-12 20:04:00",Thursday,"20:04",VANDALISM,,,,37.718831,-122.439104,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Vandalism/9371566"
150224089,"STOLEN AUTOMOBILE","2015-03-12 20:00:00",Thursday,"20:00","VEHICLE THEFT",,,,37.800341,-122.41759,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Vehicle_Theft/9371571"
156063334,"MALICIOUS MISCHIEF, VANDALISM","2015-03-12 20:00:00",Thursday,"20:00",VANDALISM,,,,37.762281,-122.390566,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Vandalism/9371572"
156061877,"MALICIOUS MISCHIEF, VANDALISM","2015-03-12 20:00:00",Thursday,"20:00",VANDALISM,,,,37.755446,-122.387068,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Vandalism/9371569"
150223360,"MALICIOUS MISCHIEF, BREAKING WINDOWS","2015-03-12 20:00:00",Thursday,"20:00",VANDALISM,,,,37.763953,-122.424147,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Vandalism/9371568"
150223263,"THEFT, DRUNK ROLL, $200-$400","2015-03-12 20:00:00",Thursday,"20:00",THEFT,,,,37.782231,-122.410294,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371570"
156062825,"GRAND THEFT FROM LOCKED AUTO","2015-03-12 20:00:00",Thursday,"20:00",THEFT,,,,37.771579,-122.411279,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371567"
150222958,"ATTEMPTED SIMPLE ASSAULT (ARREST, BOOKED)","2015-03-12 19:40:00",Thursday,"19:40","SIMPLE ASSAULT",,,,37.775634,-122.412447,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Simple_Assault/9371573"
150247520,"STOLEN AUTOMOBILE","2015-03-12 19:30:00",Thursday,"19:30","VEHICLE THEFT",,,,37.732467,-122.379598,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Vehicle_Theft/9371574"
156062615,"GRAND THEFT FROM LOCKED AUTO","2015-03-12 19:30:00",Thursday,"19:30",THEFT,,,,37.774552,-122.409522,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371577"
156062897,"GRAND THEFT OF PROPERTY","2015-03-12 19:30:00",Thursday,"19:30",THEFT,,,,37.776221,-122.41161,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371576"
156061708,"GRAND THEFT FROM LOCKED AUTO","2015-03-12 19:30:00",Thursday,"19:30",THEFT,,,,37.733225,-122.391246,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371575"
150222908,"BATTERY (ARREST, BOOKED)","2015-03-12 19:29:00",Thursday,"19:29","SIMPLE ASSAULT",,,,37.787018,-122.39846,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Simple_Assault/9371578"
150223495,"GRAND THEFT FROM LOCKED AUTO","2015-03-12 19:26:00",Thursday,"19:26",THEFT,,,,37.78688,-122.40274,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-03-12/Theft/9371579"
